,Unnamed: 0,ID,location_name,lat,long
9591,9591,2362823,Banou Yao,11.68333,-3.36667
9594,9594,2362826,Banouila,12.91667,-0.9
9593,9593,2362825,Banoumba,12.31667,-3.03333
9592,9592,2362824,Banounou,12.81667,-2.03333
9590,9590,2362822,Banpole,13.344170000000002,-0.56157
9589,9589,2362821,Banpon,10.53333,-2.96667
9588,9588,2362820,Banpourounga,13.46278,-0.15748
9586,9586,2362818,Bansigui,13.247520000000002,-0.6825600000000001
9585,9585,2362817,Banta,9.98333,-3.5333300000000003
9584,9584,2362816,Bante,14.64466,-1.41037
9583,9583,2362815,Bantogdo,12.43923,-1.94629
9582,9582,2362814,Bantole,12.48333,-2.41667
9581,9581,2362813,Bantouani,12.53485,1.51951
9580,9580,2362812,Banwomo,12.2488,2.02323
9579,9579,2362811,Banzani,11.3931,-5.23796
9578,9578,2362810,Banzo,11.32668,-4.7995199999999985
9577,9577,2362808,Bao,13.0,-3.21667
9576,9576,2362807,Baodogo,13.620029999999998,-2.5085
10242,10242,2570221,Baoguen,12.49871,-1.59044
10049,10049,2569984,Baoguen,12.23924,-1.6931200000000002
9575,9575,2362806,Baola,13.72809,-0.70922
9574,9574,2362805,Baongo,13.71667,-2.0
9573,9573,2362804,Baongue,13.7654,-1.71263
10297,10297,2570288,Baonnore,12.30988,-1.61181
9572,9572,2362803,Baopendi,12.76667,1.1
9571,9571,2362802,Baoudoumboen,13.05354,-2.63336
9570,9570,2362801,Baouene,14.02819,-2.40935
9569,9569,2362800,Baougen,12.31667,-2.16667
9568,9568,2362799,Baougou Pore,13.97162,-0.44204
9567,9567,2362798,Baouiga,11.61667,-1.65
11159,11159,12232553,Bapiema,11.77683,1.25804
9566,9566,2362797,Bapla,10.86667,-3.26667
9565,9565,2362796,Baplakola,10.91667,-3.15
11067,11067,12087357,Baporayiri,9.8277,-2.74399
9418,9418,2362649,Bar Yiri,12.02056,-1.88519
9563,9563,2362794,Bara,12.9914,-4.25
9562,9562,2362793,Baraboule,14.20655,-1.85314
9561,9561,2362792,Baraboule,14.20807,-0.74058
9560,9560,2362791,Barakpere,10.43333,-3.18333
9559,9559,2362790,Barakui,12.55,-3.61667
9558,9558,2362789,Barakyemde Bangari,13.66021,-0.8051
9557,9557,2362788,Barakyengo,13.42401,0.8950600000000001
9556,9556,2362787,Barale,12.88724,-1.05312
9555,9555,2362786,Baraleongo,11.98333,-1.48333
9554,9554,2362785,Baraliyiri,12.01751,-1.82561
9514,9514,2362745,Barama,12.4974,-1.7379099999999998
9553,9553,2362784,Baramiougou,13.53994,-1.06045
9552,9552,2362783,Barana,12.05424,-1.6406
9550,9550,2362781,Barani,13.1691,-3.8899
10741,10741,11205452,Barani Department,13.168120000000002,-3.89101
9549,9549,2362780,Barao,13.89383,-0.66205
9548,9548,2362779,Baraptenga,12.8,-0.66667
9546,9546,2362777,Bardyiwari,12.73606,1.4186
9544,9544,2362775,Bare,11.81941,-4.2846199999999985
9545,9545,2362776,Bare,11.08091,-4.10735
11287,11287,12358466,Barelgo,13.63945,-2.29144
9829,9829,2363065,Barelogo,13.5757,-2.33449
9543,9543,2362774,Baren,12.6,-0.38333
9541,9541,2362772,Barga,13.79332,-2.25502
9542,9542,2362773,Barga,13.61735,-0.73785
9540,9540,2362771,Bargabouga,13.64569,0.6641199999999999
9538,9538,2362769,Barganse,11.18463,-0.50643
11264,11264,12324184,Barganse-Peulh,11.18601,-0.4905600000000001
9539,9539,2362770,Bargare,13.888379999999998,-0.15374000000000002
9537,9537,2362768,Bargo,12.73333,-2.05
9536,9536,2362767,Bargo,13.41506,-1.50486
9535,9535,2362766,Bargo,14.15324,-2.1603
9534,9534,2362765,Bari,12.29373,1.47212
9531,9531,2362762,Baribsi,13.33411,-1.7179799999999998
9532,9532,2362763,Baribsi,12.85,-2.45
9533,9533,2362764,Baribsi,12.48333,-2.05
9530,9530,2362761,Bariera,10.48333,-3.1
10996,10996,11962664,Barimagou,12.38888,1.35533
9528,9528,2362759,Baringira,10.43333,-3.01667
9527,9527,2362758,Baripoa,12.21495,1.85839
9526,9526,2362757,Barkana,13.62391,-1.70768
9525,9525,2362756,Barkea,14.02673,-0.16285
9521,9521,2362752,Barkouitenga,12.63486,-1.31644
9524,9524,2362755,Barkoundouba,12.67048,-1.19302
9523,9523,2362754,Barkoura,10.38333,-3.35
9522,9522,2362753,Barkoura,10.15,-3.25
9520,9520,2362751,Barla,12.68333,-2.51667
9519,9519,2362750,Barlara,13.30116,-0.84849
9518,9518,2362749,Barle,12.55,-0.51667
9517,9517,2362748,Barle,13.10798,-1.05832
9516,9516,2362747,Barle,13.1355,-0.79806
9515,9515,2362746,Barle,13.30413,-1.7209900000000002
9513,9513,2362744,Barma,13.23887,-2.0508900000000003
9512,9512,2362743,Barnoro,12.25,-0.11667
9511,9511,2362742,Baro,10.51667,-3.23333
9509,9509,2362740,Barogo,12.55,-0.96667
9510,9510,2362741,Barogo,12.41584,-1.41342
10817,10817,11911132,Barouli,12.45224,-1.7602799999999998
10900,10900,11915106,Barpelaga,12.69663,-1.98749
11129,11129,12204984,Barpoa,12.21395,1.87498
10801,10801,11900646,Barrage Numero Deux,12.38904,-1.534
10802,10802,11900647,Barrage Numero Trois,12.38883,-1.50903
10800,10800,11900645,Barrage Numero Un,12.38124,-1.56479
10151,10151,2570095,Barrage de Loumbila,12.49173,-1.40305
11058,11058,11980371,Barrage de Ziga,12.49169,-1.08209
10434,10434,6860082,Barrague,14.14459,0.055470000000000005
9506,9506,2362737,Barsa,13.09694,-1.62721
9505,9505,2362736,Barsabologo,13.10452,-1.89747
10675,10675,9035704,Barsalogho Airport,13.39962,-1.06111
9504,9504,2362735,Barsalogo,13.41389,-1.0558299999999998
9503,9503,2362734,Barsse,11.61667,-1.26667
9502,9502,2362733,Bartenga,12.78562,-1.37628
9501,9501,2362732,Bartera,10.28333,-3.43333
9500,9500,2362731,Bartibougou,12.87292,0.79375
9499,9499,2362730,Bartibougou,12.88333,0.8
9498,9498,2362729,Bartorogo,11.86667,-1.51667
9497,9497,2362728,Bartyaga,12.4199,1.7548400000000002
9496,9496,2362727,Baryou,12.23333,-0.43333
9495,9495,2362726,Basabega,12.21667,0.13333
9494,9494,2362725,Basambougou,12.26667,0.1
9493,9493,2362724,Basanam,12.85,-2.8
9492,9492,2362723,Basantenga,12.85,-2.55
9489,9489,2362720,Basbedo,12.61627,-1.15562
9490,9490,2362721,Basbedo,12.76667,-2.33333
9491,9491,2362722,Basbedo,11.55,-1.01667
9488,9488,2362719,Baseotenga,12.88333,-2.75
9487,9487,2362718,Basgana,11.61667,-1.1
9485,9485,2362716,Basinene,12.81667,-2.78333
9484,9484,2362715,Basinga,12.6,-2.41667
9483,9483,2362714,Baskondo,13.43644,-1.31769
9482,9482,2362713,Baskorma,13.1674,-2.21204
9481,9481,2362712,Baskouda,13.31851,-1.9362
10291,10291,2570281,Baskoudre,12.25302,-1.53065
9479,9479,2362710,Baskounda,13.13727,-1.3546200000000002
9480,9480,2362711,Baskoure,12.76322,-1.03743
9478,9478,2362709,Baskoure,12.16111,-0.26722
9477,9477,2362708,Baskoure,12.21667,-0.31667
9476,9476,2362707,Basma,12.88614,-1.55406
10922,10922,11947728,Basmiam,12.66407,-1.35855
9474,9474,2362705,Basnere,13.60631,-0.88202
9475,9475,2362706,Basnere,13.12882,-1.4142
11041,11041,11980345,Basnere,12.1008,-1.20206
10949,10949,11948012,Basnere,12.99735,-1.31987
9460,9460,2362691,Basnere,13.65102,-2.30017
10161,10161,2570106,Basnere,12.43557,-1.44873
9473,9473,2362704,Bassan,11.3,-1.4
9472,9472,2362703,Bassan,13.0837,-3.1726
9471,9471,2362702,Bassana,11.91667,-3.33333
9470,9470,2362701,Bassanga,13.55184,-2.10705
9469,9469,2362700,Bassangoro,10.4,-5.33333
9466,9466,2362697,Bassaouassa,13.62882,-2.50532
9468,9468,2362699,Bassata,14.31731,-1.17506
9467,9467,2362698,Bassawarga,11.71667,-1.7
9465,9465,2362696,Basse,13.70578,-1.64985
9464,9464,2362695,Bassebetenga,13.03468,-2.7214400000000003
9463,9463,2362694,Basseko,12.3881,-1.63121
9462,9462,2362693,Basseloko,11.51667,-0.95
9461,9461,2362692,Bassema,13.252820000000002,-1.08532
9453,9453,2362684,Bassemyam,12.20921,-1.53977
9459,9459,2362690,Bassera,10.76667,-3.41667
9458,9458,2362689,Bassi,13.325220000000002,-2.24533
10654,10654,8288557,Bassi Department,13.2846,-2.2046
9457,9457,2362688,Bassia,13.58969,-0.81233
10963,10963,11948032,Bassiame,12.88532,-1.3727
9456,9456,2362687,Bassibedo,11.73333,-0.16667
9486,9486,2362717,Bassieri,12.866,0.342
9455,9455,2362686,Bassinam,13.19374,-2.36194
9454,9454,2362685,Bassinsa,11.18333,-2.28333
10498,10498,6873963,Bassit,14.24136,-1.25161
11010,11010,11980298,Bassiyam,12.08233,-1.23422
8303,8303,2361529,Bassomin,12.48653,-1.30024
9452,9452,2362683,Bassomkoukouri,12.63333,-0.6333300000000001
9451,9451,2362682,Basson,11.88333,-3.33333
3490,3490,2356677,Bassotenga,12.18751,-1.84282
9450,9450,2362681,Basszaida,13.29155,-2.38647
9449,9449,2362680,Bastioua,12.73333,-2.51667
9447,9447,2362678,Basziri,12.65,-2.21667
9448,9448,2362679,Basziri,12.20157,-1.84585
9446,9446,2362677,Batabogou,13.62147,0.28729
9445,9445,2362676,Batagne,12.51102,1.7303099999999998
9444,9444,2362675,Batakolo,12.15,-2.56667
9443,9443,2362674,Batanga,13.457870000000002,-1.51715
9442,9442,2362673,Batenga,12.67216,-1.06543
9441,9441,2362672,Batiara,11.20098,-2.98138
9439,9439,2362670,Batibogou,13.70579,0.27493
9440,9440,2362671,Batibogou,13.02549,0.83962
9438,9438,2362669,Batie,9.88333,-2.91667
9437,9437,2362668,Batie Ble,10.33333,-2.95
9434,9434,2362665,Batie Nord,10.39836,-2.87091
9436,9436,2362667,Batiele,11.11667,-3.16667
9435,9435,2362666,Batieni,11.36667,-3.25
9433,9433,2362664,Batinga,11.9,-1.45
9432,9432,2362663,Batiti,11.85,-3.16667
9431,9431,2362662,Batiyiri,12.05,-2.18333
9430,9430,2362661,Batondo,12.11667,-2.58333
9429,9429,2362660,Batono,12.73333,-2.41667
9428,9428,2362659,Batyemina,13.1202,0.3327
9427,9427,2362658,Baviguekaha,10.43333,-5.3
9426,9426,2362657,Bavile,12.1,-2.68333
9425,9425,2362656,Bawango,12.93333,-0.65
9424,9424,2362655,Bayalo,12.36667,-2.51667
9423,9423,2362654,Bayalongo,12.8,-2.36667
9421,9421,2362652,Baye,12.05932,-4.0780699999999985
9420,9420,2362651,Bayeldo,9.76667,-3.03333
9419,9419,2362650,Bayendefoulgo,13.41472,-1.4784700000000002
9417,9417,2362648,Baylare,14.16208,-1.80299
9416,9416,2362647,Bazan,12.26667,-2.06667
9415,9415,2362646,Bazanwara,11.4,-1.95
9414,9414,2362645,Bazega,11.61667,-1.4
9413,9413,2362644,Bazega Province,11.91667,-1.5
9412,9412,2362643,Bazilakoa,11.8,-2.13333
9411,9411,2362642,Bazoule,12.31929,-1.70951
9410,9410,2362641,Beanna,11.8,-0.08333
9408,9408,2362639,Bebda,9.96667,-3.05
9407,9407,2362638,Bebere,13.42284,-1.09529
9406,9406,2362637,Beboula,9.93333,-3.1
9409,9409,2362640,Bebtenga,12.13676,-1.3214
9405,9405,2362636,Bechikoperou,12.45,-2.71667
9404,9404,2362635,Bedari,11.3,-1.28333
9403,9403,2362634,Bedougou,10.46667,-5.45
9402,9402,2362633,Bedyame,12.21667,-0.86667
10540,10540,6874032,Beed,14.16707,-1.36083
9401,9401,2362632,Befala,12.15,-3.1
9400,9400,2362631,Befasin,13.73008,0.31377
9399,9399,2362630,Befassi,13.07556,0.27182
10395,10395,6807498,Befassi,13.263379999999998,0.14647000000000002
9398,9398,2362629,Befoara,12.91667,-0.05
9397,9397,2362628,Begeuntiga,13.107779999999998,-1.41346
9396,9396,2362627,Begouabena,11.8,-0.38333
9395,9395,2362626,Beguedo,11.78083,-0.7338899999999999
9394,9394,2362625,Beguemtigue,14.06894,-2.2017
10245,10245,2570224,Beguentigue,12.46884,-1.55266
9393,9393,2362624,Begueumdre,13.32172,-1.34441
9392,9392,2362623,Beguintigui,13.99685,-0.07503
9391,9391,2362622,Beiga,14.58585,-0.13760999999999998
9390,9390,2362621,Beka,11.19111,-0.58778
9389,9389,2362620,Bekorologo,10.86667,-5.2333300000000005
9388,9388,2362619,Bekoura,10.31667,-3.5166699999999995
9387,9387,2362618,Bekui,12.13333,-3.65
9386,9386,2362617,Bekuy,11.63333,-3.88333
10471,10471,6873920,Bela Elodie,14.75,-1.1779
9384,9384,2362615,Belaherla,11.11667,-0.36667
9382,9382,2362613,Belarkare,10.71667,-2.96667
9381,9381,2362612,Beldiabe,14.757,-0.12251
9379,9379,2362610,Bele,12.83993,-1.63918
9378,9378,2362609,Bele,13.04096,-1.64373
9380,9380,2362611,Bele,10.65,-2.98333
9377,9377,2362608,Bele Amardiare,14.5458,-1.8044
9376,9376,2362607,Bele Banguia,14.75,0.23333
9375,9375,2362606,Bele Bindiri,14.65271,-1.09438
10485,10485,6873948,Bele Yanga,14.33435,-1.55072
9374,9374,2362605,Belediam,14.44154,-0.59964
9385,9385,2362616,Belegre,12.03881,-1.37046
9373,9373,2362604,Beleguenga,13.85306,-1.10579
9372,9372,2362603,Belehede,14.0815,-1.29076
9370,9370,2362601,Belel,14.36084,-0.3808
9371,9371,2362602,Belel,12.41879,1.50981
9369,9369,2362600,Belel Demtou,14.34411,-1.09463
9368,9368,2362599,Belembaoguen,12.13333,-0.06667000000000001
9367,9367,2362598,Belembouliguen,12.15,-0.06667000000000001
9366,9366,2362597,Belga,12.88333,-0.48333
9364,9364,2362595,Belgou,14.31001,0.13294
9184,9184,2362414,Belhourou,14.30488,-1.05436
10595,10595,6913776,Beli,15.048329999999998,-0.50356
9363,9363,2362594,Beli,14.9889,-0.3402
10416,10416,6860064,Beli,14.86215,0.19828
9361,9361,2362592,Beli Baba,14.67918,-1.04161
9362,9362,2362593,Beli Baba,14.74416,-1.05574
9360,9360,2362591,Belikya,13.26688,0.5627800000000001
9358,9358,2362589,Belinkora,10.43333,-3.25
9357,9357,2362588,Belladiaoudi,14.5812,-0.1968
9356,9356,2362587,Bellapoum,12.66667,-2.51667
9354,9354,2362585,Bellare,13.98901,0.04943
9383,9383,2362614,Bellare,14.1862,0.2362
9355,9355,2362586,Bellare,13.970020000000002,0.01343
9353,9353,2362584,Bellare Maga,13.96759,-0.01322
9352,9352,2362583,Bellare Malbo,13.89275,-0.17819000000000002
9351,9351,2362582,Belliata,14.28433,-0.10695
9365,9365,2362596,Belogo,13.75685,-0.57084
9350,9350,2362581,Belsa Kouy,14.08387,-1.27517
9349,9349,2362580,Belwo,12.6803,2.0912
9348,9348,2362579,Bema,13.1108,-2.03758
9251,9251,2362482,Bembela,13.55423,-2.48845
9346,9346,2362577,Bemkoudougou,13.06907,-2.03846
9344,9344,2362575,Bena,12.07719,-4.18806
9343,9343,2362574,Bena,12.0587,-4.574
9342,9342,2362573,Bena,12.01667,-3.5333300000000003
9341,9341,2362572,Bena,11.15,-1.63333
9340,9340,2362571,Benanso,12.35,-2.46667
9339,9339,2362570,Benatenga,11.81667,-0.38333
9338,9338,2362569,Benavero,11.06667,-2.16667
9687,9687,2362923,Bendatoega,12.46692,-1.6317
9318,9318,2362549,Bendogo,12.78579,-1.6639
9332,9332,2362563,Bendogo,13.166620000000002,-1.30262
9333,9333,2362564,Bendogo,13.04189,-1.74111
9334,9334,2362565,Bendogo,13.0827,-1.53946
9237,9237,2362468,Bendogo,12.8433,-1.09552
9336,9336,2362567,Bendogo,13.04524,-1.23717
9337,9337,2362568,Bendogo,12.39508,-1.45425
9335,9335,2362566,Bendogo,13.04728,-1.39373
10893,10893,11913926,Bendogo,12.88011,-1.94403
9331,9331,2362562,Bene,13.71609,-2.32323
10564,10564,6893650,Bene,14.1685,-2.395
9329,9329,2362560,Benere,14.1231,-0.9685
9328,9328,2362559,Bengre,12.13333,-0.65
9327,9327,2362558,Bengueden,12.51667,-0.38333
9325,9325,2362556,Beni,11.16667,-2.93333
9323,9323,2362554,Benie Tanga,13.74602,-2.68547
9324,9324,2362555,Beniene,11.91667,-1.95
9322,9322,2362553,Beninsera,9.81667,-3.05
9321,9321,2362552,Beniou,11.31667,-1.95
9320,9320,2362551,Bennse,13.10398,-1.96963
9319,9319,2362550,Benogo,12.52281,-1.4468299999999998
9317,9317,2362548,Beongourgou,12.38794,0.48498
9316,9316,2362547,Beotenga,13.03863,-1.08673
9315,9315,2362546,Bequele,10.6,-3.733330000000001
9314,9314,2362545,Beranga,13.11035,-2.12814
9313,9313,2362544,Bere,11.83333,-1.15
9312,9312,2362543,Bereba,11.6281,-3.67843
9311,9311,2362542,Beregadougou,10.76667,-4.75
9310,9310,2362541,Berekwe,13.16786,-4.14652
9309,9309,2362540,Berenkui,12.46667,-3.83333
9308,9308,2362539,Bersaga,12.01667,0.55
9307,9307,2362538,Besetenga,12.73333,-2.73333
9306,9306,2362537,Besse,13.04272,-0.71409
9305,9305,2362536,Besseko,10.2,-3.91667
9304,9304,2362535,Bestigre,12.2,-0.53333
9303,9303,2362534,Beta,12.64771,-1.10288
9302,9302,2362533,Betare,11.43333,-1.36667
9301,9301,2362532,Betiessan,11.06667,-1.91667
9300,9300,2362531,Beto,11.76667,-2.28333
9299,9299,2362530,Beun,11.26667,-2.26667
9298,9298,2362529,Beybey,13.96856,-0.05505
9297,9297,2362528,Bezena,11.33333,-2.66667
9296,9296,2362527,Bial,12.0333,-4.3572
9295,9295,2362526,Biassaga,12.0004,-4.29411
9294,9294,2362525,Biba,12.81042,-2.96601
9293,9293,2362524,Bibgou,12.6,0.35
9292,9292,2362523,Bibiou,12.9,-2.53333
9291,9291,2362522,Bichlinore,13.16317,-0.4813
9290,9290,2362521,Bida,13.1726,-4.0778
9289,9289,2362520,Bidi,13.90779,-2.4854700000000003
9288,9288,2362519,Bidi,14.10365,-2.4980900000000004
9287,9287,2362518,Bidi,14.371720000000002,-0.33354
9286,9286,2362517,Bidibawoy,13.93688,-2.4985
9285,9285,2362516,Bidiga,11.8,-0.51667
9284,9284,2362515,Bidigou,12.53013,-1.65547
9283,9283,2362514,Biedogo,11.88333,-1.46667
9282,9282,2362513,Bieha,11.06,-1.82139
9281,9281,2362512,Bielfadouo,10.03333,-3.2
9280,9280,2362511,Bielmera,9.98333,-3.11667
9279,9279,2362510,Biengane,11.05,-2.86667
9278,9278,2362509,Biforo,11.91667,-3.13333
9277,9277,2362508,Bigou,11.36667,0.81667
9276,9276,2362507,Bigue,13.81477,-0.92526
9275,9275,2362506,Biguissi,12.95742,-1.1247
9274,9274,2362505,Bihoun,11.7,-3.58333
10294,10294,2570284,Bika,12.32194,-1.58354
9273,9273,2362504,Bikatawa,13.44495,-1.31536
9272,9272,2362503,Bilakoka,13.85735,-0.41113
9271,9271,2362502,Bilakongo,12.16667,-3.15
9270,9270,2362501,Bilambyoubile,12.2,-0.06667000000000001
9269,9269,2362500,Bilanbar,11.08333,-2.98333
9267,9267,2362498,Bilanga,12.54652,-0.02438
9268,9268,2362499,Bilanga,12.54449,-0.03414
9266,9266,2362497,Bilanga Yanga,12.45822,-0.10197
9265,9265,2362496,Bilanguen,12.13333,-0.03333
9264,9264,2362495,Bilatio,11.38333,-2.65
9263,9263,2362494,Bilbale,10.95,-3.06667
10047,10047,2569982,Bilbalgo,12.1624,-1.37838
10789,10789,11900537,Bilbalogho,12.3626,-1.5311
9262,9262,2362493,Bilbalogo,11.6825,-1.16417
9261,9261,2362492,Bilbalogo,11.91667,-1.33333
10214,10214,2570191,Bilbalogo,12.35989,-1.40812
11009,11009,11980297,Bilbalogo,12.08565,-1.31137
9260,9260,2362491,Bilel Kedagou,14.00375,-1.2364
10530,10530,6874020,Bilel Modi,14.10063,-1.28798
9255,9255,2362486,Bilgo,12.53371,-1.68332
9259,9259,2362490,Bilgou,13.18086,0.22712
9258,9258,2362489,Bilibalogo,13.56604,-0.98299
9257,9257,2362488,Biliga,13.34038,-1.37216
6297,6297,2359504,Biliguiri,12.00396,-1.19469
9256,9256,2362487,Bilina,12.45,0.06667000000000001
9359,9359,2362590,Bilinga,13.41148,-2.37198
9254,9254,2362485,Bilogotenga,12.51667,-0.91667
9253,9253,2362484,Bilougou,13.11681,0.20057
9252,9252,2362483,Bimabideni,12.66664,2.12671
9250,9250,2362481,Bime,11.65,-0.33333
9249,9249,2362480,Bin,12.03333,-4.13333
9248,9248,2362479,Bina,12.78333,0.7
9247,9247,2362478,Bina,12.13333,-3.81667
9246,9246,2362477,Binadeni,12.0216,0.26404
9245,9245,2362476,Binbelinko,9.48333,-2.75
9244,9244,2362475,Binde,11.75417,-1.09444
9243,9243,2362474,Bindere,13.619929999999998,-0.17745
9242,9242,2362473,Bindere,13.60235,-0.18347
9238,9238,2362469,Bindogo,12.75798,-1.01629
9241,9241,2362472,Bindogo,12.05,-2.01667
9240,9240,2362471,Bindogo,12.58333,-0.96667
9239,9239,2362470,Bindogo,12.65,-0.75
9236,9236,2362467,Bindoro,12.8,-0.8333299999999999
9235,9235,2362466,Bindougou,12.46667,-3.6
9234,9234,2362465,Bindowe,11.15738,-4.09265
9233,9233,2362464,Binga,13.02938,0.57415
9232,9232,2362463,Bingali,10.31667,-3.61667
9231,9231,2362462,Bingassa,10.43333,-3.55
9230,9230,2362461,Bingbele,11.4153,-4.33793
9229,9229,2362460,Bingbema,11.54984,-4.57639
9225,9225,2362456,Bingo,13.16562,-2.2375700000000003
9226,9226,2362457,Bingo,12.99545,-1.13255
9228,9228,2362459,Bingo,11.0,-0.53333
9227,9227,2362458,Bingo,12.30092,-1.8348
10020,10020,2569953,Bingo,12.22913,-1.44506
10908,10908,11915195,Bingo,12.59531,-1.96944
9224,9224,2362455,Binguel,13.534820000000002,0.77027
9223,9223,2362454,Binguel,13.64506,0.4548
9222,9222,2362453,Binguel,13.92775,-0.18998
9221,9221,2362452,Binguel Balebile,14.17193,-0.6848
9220,9220,2362451,Binguel Dafedji,14.55745,-0.90839
9219,9219,2362450,Binguel Dafedji,14.6026,-0.9308
9218,9218,2362449,Bini,10.55,-3.733330000000001
9217,9217,2362448,Bini,13.75831,-1.19485
9216,9216,2362447,Biniko,10.56667,-3.85
9215,9215,2362446,Binjo,10.46667,-3.03333
10495,10495,6873960,Binkata,14.42319,-1.45134
9214,9214,2362445,Binkili,11.3,-2.93333
9213,9213,2362444,Binnguedougou,10.4,-5.11667
10968,10968,11948917,Binogo,12.86012,-1.24193
9212,9212,2362443,Binogo,12.36667,-0.65
9211,9211,2362441,Binsboumbou,11.86667,-1.23333
9210,9210,2362440,Binsegue,12.8,-0.91667
9209,9209,2362439,Binsigue,12.96667,-0.73333
9208,9208,2362438,Binsteguere,11.78333,-1.36667
9207,9207,2362437,Binte,10.75,-3.6
9206,9206,2362436,Binvar,10.95,-2.98333
9205,9205,2362435,Bion,11.65,-1.23333
9204,9204,2362434,Biongo,12.76667,-2.06667
9203,9203,2362433,Bira,13.21865,0.8624299999999999
9201,9201,2362431,Bira Gondogo,13.63469,-2.86037
9202,9202,2362432,Birabodo,12.50915,-1.95246
9200,9200,2362430,Bire,14.01451,-2.52763
9199,9199,2362429,Birgou,12.2,0.43333
9198,9198,2362428,Birgui,12.94721,-1.13596
9197,9197,2362427,Birgui,13.02026,-1.13916
9196,9196,2362426,Birgui,13.60573,-0.54398
9195,9195,2362425,Biri,10.4,-3.01667
9194,9194,2362424,Biri,13.22099,-1.26735
9193,9193,2362423,Biribena,13.566529999999998,0.51582
9191,9191,2362421,Birigui Teyga,14.1035,-0.92973
9192,9192,2362422,Biriguima,11.95,-1.7
9190,9190,2362420,Birkinao,10.65,-3.3
9189,9189,2362419,Birniolpori,12.63727,1.90991
9188,9188,2362418,Biron Bobo,12.56667,-3.63333
9187,9187,2362417,Biron Marka,12.58333,-3.63333
9186,9186,2362416,Birou,12.73333,-2.58333
9185,9185,2362415,Birou,13.30097,-1.65661
9182,9182,2362412,Bisiga,12.15,-2.06667
9181,9181,2362411,Bisigen,12.45,-2.3
9179,9179,2362409,Biska,12.15,-0.18333
9178,9178,2362408,Bisma,12.95,-2.61667
9177,9177,2362407,Bisnaba,12.55,-0.66667
9175,9175,2362405,Bispalga,13.1746,-1.45049
9174,9174,2362404,Bissa,11.91667,-3.45
9173,9173,2362403,Bissan,12.85,-3.41667
9172,9172,2362402,Bissanderou,12.21667,-2.91667
9171,9171,2362401,Bisserke,11.26667,-3.25
9170,9170,2362400,Bissia,13.17784,-1.50364
10210,10210,2570179,Bissiga,12.02421,-1.51652
9183,9183,2362413,Bissiga,12.19272,-1.46827
9169,9169,2362399,Bissiga,11.83004,-0.0258
